,Unnamed: 0,Date,Trading_Strategy,Transaction_Type,Stock_price,Transaction_amount,Return_money,Rate_of_Return
0,32,2010-09-27,CCI^STOCH,1,18.2181510925,20000.0,,
1,246,2010-10-21,MA5&MA15^MA10&MA30,1,19.516456604,22500.0,,
2,172,2010-10-21,MA5&MA15^MA5&MA15,1,19.516456604,10500.0,,
3,211,2010-10-21,MA5&MA15^MA10&MA15,1,19.516456604,11000.0,,
4,33,2010-10-28,CCI^STOCH,-1,21.7361392975,20000.0,3862.0,0.1931
5,173,2010-11-11,MA5&MA15^MA5&MA15,-1,20.2703113556,10500.0,405.0,0.0385714285714285
6,212,2010-11-12,MA5&MA15^MA10&MA15,-1,19.8933849335,11000.0,212.0,0.0192727272727272
7,34,2010-11-19,CCI^STOCH,1,20.8147602081,20000.0,,
8,213,2010-11-23,MA5&MA15^MA10&MA15,1,22.2805900574,11000.0,,
9,174,2010-11-23,MA5&MA15^MA5&MA15,1,22.2805900574,10500.0,,
10,35,2010-11-25,CCI^STOCH,-1,22.0293045044,20000.0,1167.0,0.05835
11,214,2010-12-08,MA5&MA15^MA10&MA15,-1,21.3592128754,11000.0,-454.0,-0.0412727272727272
12,175,2010-12-09,MA5&MA15^MA5&MA15,-1,21.6523761749,10500.0,-296.0,-0.0281904761904761
13,36,2010-12-10,CCI^STOCH,1,21.861782074,20000.0,,
14,215,2010-12-13,MA5&MA15^MA10&MA15,1,22.1130657196,11000.0,,
15,176,2010-12-13,MA5&MA15^MA5&MA15,1,22.1130657196,10500.0,,
16,37,2011-01-14,CCI^STOCH,-1,25.0447235107,20000.0,2911.0,0.14555
17,216,2011-01-17,MA5&MA15^MA10&MA15,-1,23.955821991,11000.0,916.0,0.0832727272727272
18,177,2011-01-18,MA5&MA15^MA5&MA15,-1,24.7515563965,10500.0,1252.0,0.1192380952380952
19,38,2011-01-26,CCI^STOCH,1,25.128484726,20000.0,,
20,178,2011-01-28,MA5&MA15^MA5&MA15,1,25.5472927094,10500.0,,
21,217,2011-01-28,MA5&MA15^MA10&MA15,1,25.5472927094,11000.0,,
22,39,2011-02-08,CCI^STOCH,-1,25.0447235107,20000.0,-66.0,-0.0033
23,247,2011-02-10,MA5&MA15^MA10&MA30,-1,24.835319519,22500.0,6131.0,0.2724888888888889
